DESI_RA,DESI_DEC,DESI_GLON,DESI_GLAT,DESI_BRICKNAME,DESI_BRICKID,DESI_BRICKQ,PGC_ID,1PGC,T17,Vcmb,DM,eDM,DMsnIa,eDMsn1,DMtf,eDMtf,DMfp,eDMfp,DMsbf,eDMsbf,DMsnII,eDMsn2,DMtrgb,eDMt,DMcep,eDMcep,DMmas,eDMmas,RA,DE,glon,glat,sgl,sgb,SGX,SGY,SGZ,separation_arcsec,diff_glon,diff_glat,match_score
160.66856330014224,12.75,232.0344877849831,56.64082388373257,1606p127,403909,3,3538438.0,3538438.0,0.0,19189.0,38.079,0.53,,,,,38.079,0.53,,,,,,,,,,,160.6665,12.7497,232.0332,56.639,92.8742,-26.9247,-8.45,168.38,-85.62,7.324788059378493,0.0012877849831056665,0.0018238837325696977,0.12519146970531692
226.94019471488178,3.5,2.954171667072643,49.78206533136189,2269p035,351432,0,3124325.0,3124325.0,41164.0,27923.0,38.069,0.48,,,,,38.069,0.48,,,,,,,,,,,226.9422,3.4996,2.9556,49.7804,122.5434,32.8531,-123.49,193.52,148.25,7.348043174848284,0.0014283329273570011,0.001665331361891731,0.12556105053672012
10.368663594470046,25.5,120.10482106069098,-37.31705039732349,0103p255,472719,1,2479.0,2479.0,0.0,4228.0,33.813,0.39,,,33.813,0.39,,,,,,,,,,,,,10.3662,25.4997,120.1021,-37.3173,320.3882,9.6661,32.01,-26.49,7.08,8.07751086788547,0.0027210606909875423,0.0002496026765115289,0.13759584449892356
229.76323119777157,4.5,6.800134396846689,48.18117972138623,2297p045,357194,0,3844130.0,54666.0,4472.0,10838.0,36.069,0.52,,,,,36.069,0.52,,,,,,,,,,,229.7612,4.499,6.7969,48.1823,122.3383,35.8327,-48.73,76.97,65.78,8.13024155909446,0.003234396846688803,0.0011202786137687326,0.1398587014453652
193.0791366906475,15.5,303.98197541195924,78.36995615682565,1930p155,419413,1,3090637.0,3090637.0,9467.0,26148.0,37.369,0.52,,,,,37.369,0.52,,,,,,,,,,,193.0778,15.4982,303.9754,78.3682,101.3328,3.52,-50.26,250.79,15.73,7.968251546437729,0.006575411959261146,0.0017561568256496685,0.14113576122553964
208.1151832460733,37.5,75.65420793219852,73.49179995695076,2081p375,532372,0,2102297.0,2106461.0,46894.0,18722.0,37.479,0.45,,,,,37.479,0.45,,,,,,,,,,,208.1148,37.5022,75.6612,73.4909,81.7194,20.7473,24.86,170.79,65.38,7.995277765553521,0.0069920678014767645,0.0008999569507608385,0.1411466541781296
118.20116054158608,44.25,175.19474604297307,29.13359133885606,1182p442,561573,3,2240040.0,2240040.0,4006.0,20474.0,37.089,0.44,,,,,37.089,0.44,,,,,,,,,,,118.1979,44.2497,175.1946,29.1313,38.193,-28.609,139.07,109.41,-96.51,8.477016881750068,0.00014604297305709224,0.0022913388560610315,0.14372099652495257
245.49167927382754,23.5,40.82813520573556,42.62383390144296,2454p235,463073,1,4122269.0,1702369.0,19759.0,19212.0,37.189,0.54,,,,,37.189,0.54,,,,,,,,,,,245.4918,23.4976,40.825,42.6231,98.0559,53.2381,-16.29,115.08,155.58,8.649188333339145,0.0031352057355604757,0.000733901442956153,0.1480222460675024
192.66016713091923,4.75,302.4102240637234,67.62094000418789,1926p047,358482,2,3797076.0,43605.0,0.0,20039.0,37.889,0.52,,,,,37.889,0.52,,,,,,,,,,,192.6588,4.752,302.4067,67.6229,111.5797,0.2345,-72.02,182.09,0.8,8.711869936533573,0.003524063723375548,0.001959995812114812,0.1506818918110499
149.22492401215806,24.25,207.0665073745187,50.76680031052509,1492p242,466677,3,1703070.0,1703089.0,38862.0,25285.0,37.399,0.49,,,,,37.399,0.49,,,,,,,,,,,149.2266,24.252,207.0642,50.7688,75.2761,-30.2831,54.42,207.1,-125.05,9.061035737733024,0.0023073745186934502,0.0019996894749070293,0.15532432628915088
163.625,-1.0,253.18130362045926,50.2240836585121,1636m010,325262,0,3107757.0,1132515.0,58470.0,22490.0,37.259,0.48,,,,,37.259,0.48,,,,,,,,,,,163.6252,-0.9974,253.1789,50.2262,108.6071,-29.1985,-61.57,182.87,-107.84,9.387643075476175,0.0024036204592619015,0.00211634148789841,0.16098067987176323
102.5193199381762,-26.25,236.49847237313358,-11.912362296327206,1025m262,184670,2,76117.0,76117.0,0.0,15087.0,37.029,0.61,,,,,37.029,0.61,,,,,,,,,,,102.5179,-26.2523,236.5001,-11.9144,212.484,-79.3939,-23.16,-14.74,-146.6,9.464495125290954,0.0016276268664228155,0.002037703672794322,0.16140691596073303
42.92307692307692,-7.25,183.60642293704902,-55.24973377839429,0429m072,288866,2,175557.0,175557.0,0.0,13166.0,36.509,0.74,,,,,36.509,0.74,,,,,,,,,,,42.9232,-7.2526,183.6103,-55.2511,297.0706,-29.9745,51.39,-100.54,-65.12,9.370314266973761,0.003877062950977006,0.0013662216057142018,0.1614151890062539
45.875,-2.25,180.41194974170494,-49.782774575192576,0458m022,317591,3,11516.0,11516.0,0.0,5802.0,33.459,0.54,,,,,33.459,0.54,,,,,,,,,,,45.8772,-2.2483,180.4122,-49.78,303.5961,-31.4737,27.26,-41.04,-30.16,10.004208650079807,0.0002502582950683063,0.0027745751925749573,0.16976164432230673
140.68820224719101,8.75,223.17112880416414,37.50607800295138,1406p087,381174,2,3457104.0,26539.0,59305.0,9854.0,35.349,0.49,,,,,35.349,0.49,,,,,,,,,,,140.6862,8.7479,223.1724,37.5034,85.2048,-46.0018,5.68,67.7,-70.36,10.387881984045146,0.001271195835869321,0.002678002951377323,0.17708056518799908
241.91379310344828,36.5,58.3983054859458,47.7379949246356,2419p365,527871,1,2081676.0,2081676.0,42999.0,24696.0,37.469,0.53,,,,,37.469,0.53,,,,,,,,,,,241.9104,36.499,58.3967,47.7408,79.02,47.5215,31.17,160.64,178.71,10.458437678208595,0.0016054859457952375,0.0028050753643995563,0.1787178559470047
220.125,2.5,354.27430296135134,54.119484536075916,2201p025,345648,0,1228975.0,52441.0,84463.0,8426.0,35.639,0.49,,,,,35.639,0.49,,,,,,,,,,,220.124,2.5028,354.2762,54.1223,121.4373,26.0393,-38.28,62.62,35.86,10.702416270805905,0.0018970386486785173,0.002815463924086714,0.183086107086197
210.41284403669724,25.0,29.186498207391395,74.10221567027025,2104p250,470834,0,1722484.0,1722086.0,21923.0,23119.0,37.319,0.45,,,,,37.319,0.45,,,,,,,,,,,210.416,25.0007,29.1909,74.0996,95.2667,21.3817,-19.41,210.59,82.8,10.600836454464762,0.0044017926086041825,0.0026156702702593293,0.1836980704532762
245.1152073732719,25.5,43.34927239153532,43.47442125314655,2451p255,473568,0,3864014.0,3864014.0,0.0,20827.0,36.649,0.49,,,,,36.649,0.49,,,,,,,,,,,245.1141,25.4971,43.345,43.4747,94.8191,52.6769,-10.44,123.84,163.0,11.042686503322248,0.00427239153532355,0.00027874685344642103,0.18859591344414076
190.93575418994413,6.5,297.51984349036627,69.29084818577097,1909p065,368515,1,1301973.0,1302006.0,28013.0,21037.0,37.399,0.47,,,,,37.399,0.47,,,,,,,,,,,190.9375,6.5025,297.5243,69.2934,109.4283,-0.9361,-68.85,195.19,-3.38,10.954167442400184,0.004456509633712358,0.0025518142290366086,0.18957778123608537
163.14949201741655,17.0,226.9728862596929,60.75461808128993,1631p170,427602,0,1522097.0,1522097.0,13326.0,28851.0,37.999,0.54,,,,,37.999,0.54,,,,,,,,,,,163.1469,16.998,226.9746,60.7516,89.7902,-22.9277,0.95,259.86,-109.92,11.466047857665885,0.0017137403071103563,0.0030180812899232023,0.1958326192247983
217.08620689655172,36.5,63.53733889334747,67.46482215481032,2170p365,527791,1,2081660.0,51807.0,21560.0,8927.0,36.669,0.52,,,,,36.669,0.52,,,,,,,,,,,217.0893,36.4981,63.5305,67.4631,83.0685,27.8768,9.46,77.81,41.46,11.265410955833286,0.0068388933474636815,0.0017221548103236728,0.19631789742167544
228.8716502115656,10.25,13.457983386503638,52.143900715764474,2288p102,390051,3,3842944.0,3091332.0,11118.0,17292.0,37.089,0.44,,,,,37.089,0.44,,,,,,,,,,,228.8692,10.2479,13.453,52.1448,115.169,36.3753,-57.32,121.98,99.28,11.510703650607612,0.0049833865036390534,0.0008992842355226571,0.1977277315826219
338.61516034985425,18.0,82.74121187619755,-33.9721586940905,3386p180,433774,0,1547513.0,1547513.0,0.0,2778.0,33.273,0.64,,,33.273,0.64,,,,,,,,,,,,,338.613,18.0026,82.7411,-33.9688,307.3178,37.6362,13.31,-17.46,16.93,11.929739378992851,0.00011187619755048672,0.0033586940905010465,0.2022995599379324
91.94352159468438,-33.5,240.04368833753387,-23.092341527418032,0919m335,148397,1,18447.0,18530.0,0.0,14939.0,37.159,0.98,,,,,37.159,0.98,,,,,,,,,,,91.9416,-33.5029,240.0462,-23.0947,235.2598,-69.2544,-29.81,-42.99,-138.12,11.927669540112522,0.0025116624661336573,0.002358472581967419,0.20366462738330976
40.93502377179081,-29.0,223.8754884074199,-65.21268012145794,0409m290,170403,1,10330.0,10488.0,0.0,1280.0,31.893,0.4,,,31.893,0.4,,,,,,,,,,,,,40.9347,-29.0033,223.8835,-65.2131,271.7055,-31.0553,0.33,-10.95,-6.6,11.923658012971702,0.008011592580089655,0.0004198785420612694,0.20715910467167928
221.88253012048193,23.0,30.459823062124794,63.448021916243896,2218p230,460336,0,1679718.0,1679718.0,0.0,14242.0,36.443,0.4,,,36.443,0.4,,,,,,,,,,,,,221.8845,23.0029,30.4671,63.447,98.775,31.5729,-18.31,118.62,73.76,12.312803645837988,0.007276937875204226,0.0010219162438929175,0.21351224821639694
232.2,25.75,39.82402432290473,54.890996063422484,2322p257,474822,2,55198.0,55213.0,0.0,10358.0,35.913,0.41,,,35.913,0.41,,,,,,,,,,,,,232.197,25.7478,39.8192,54.8933,95.7511,41.0491,-7.77,77.11,67.49,12.54405062462472,0.004824322904724454,0.002303936577519039,0.2161957698926555
150.41739130434783,37.25,186.17412553728605,53.01555180750297,1504p372,531040,2,29034.0,29034.0,0.0,1820.0,32.893,0.5,,,32.893,0.5,,,,,,,,,,,,,150.4207,37.2477,186.1778,53.0184,64.8493,-21.2223,7.2,15.34,-6.58,12.588030400669927,0.003674462713945559,0.0028481924970265027,0.21632316188880418
132.48108925869894,23.5,202.40121609623142,35.81942015542029,1324p235,462658,0,1688409.0,1688409.0,0.0,25811.0,37.429,0.51,,,,,37.429,0.51,,,,,,,,,,,132.4782,23.4976,202.4032,35.8163,62.6792,-41.7771,86.6,167.64,-168.57,12.870004597152995,0.001983903768575601,0.003120155420290871,0.21960413580808305
316.79447852760734,-25.25,21.671308563730825,-40.081440090717635,3167m252,190641,3,85127.0,3442281.0,0.0,11331.0,35.893,0.39,,,35.893,0.39,,,,,,,,,,,,,316.7967,-25.253,21.6681,-40.084,245.1321,37.9033,-36.54,-78.83,67.65,12.998380118478181,0.0032085637308263415,0.0025599092823682668,0.22240814165449763
222.39038189533238,11.25,8.906005345099826,58.043310127578025,2223p112,395691,3,52947.0,52883.0,6038.0,16600.0,36.459,0.5,,,,,36.459,0.5,,,,,,,,,,,222.3939,11.2483,8.9069,58.0395,112.4302,30.3545,-52.7,127.68,80.89,13.847631474438373,0.0008946549001738191,0.003810127578027789,0.23549864038550783
90.0,-39.25,245.62276506008237,-26.22467641081488,0900m392,121689,3,178822.0,18204.0,0.0,13489.0,37.069,0.74,,,,,37.069,0.74,,,,,,,,,,,90.0021,-39.2465,245.6195,-26.2222,230.8757,-63.5634,-39.33,-48.35,-125.36,13.893732693456725,0.0032650600823842524,0.0024764108148787045,0.23730368245487504
116.04133545310016,29.25,190.87867882856372,23.570736721092878,1160p292,492321,3,21673.0,21673.0,0.0,4931.0,34.063,0.41,,,34.063,0.41,,,,,,,,,,,,,116.0384,29.2471,190.8808,23.5675,41.28,-43.505,26.78,23.51,-33.82,13.92868954991628,0.002121171436272107,0.0032367210928789802,0.23750271836108908
83.35051546391753,-36.25,240.88949093766345,-30.618235810513855,0833m362,135353,3,639069.0,17443.0,0.0,13755.0,36.269,0.54,,,,,36.269,0.54,,,,,,,,,,,83.3487,-36.2464,240.885,-30.6188,244.0965,-62.5889,-28.26,-58.19,-124.74,13.990807456861138,0.004490937663462091,0.0005641894861447838,0.23823525143062582
128.08318264014466,40.0,181.51954709743012,35.70694665761615,1280p400,543383,1,3449312.0,3449312.0,36972.0,17070.0,36.589,0.51,,,,,36.589,0.51,,,,,,,,,,,128.0877,39.998,181.5226,35.7101,47.7955,-29.862,98.16,108.24,-83.89,14.38892575142078,0.0030529025698911028,0.003153342383846791,0.24602167414408424
255.79734219269102,33.5,56.128816485161124,36.10873896133364,2557p335,513737,1,3412111.0,140677.0,322.0,25202.0,37.929,0.54,,,,,37.929,0.54,,,,,,,,,,,255.7925,33.4999,56.1276,36.1128,76.1236,59.1449,31.85,128.92,222.29,14.540674540438452,0.0012164851611231597,0.0040610386663573195,0.2476220995014547
175.5863539445629,49.5,149.0125283431077,63.98328062283092,1755p495,582473,1,2344962.0,2344962.0,0.0,19929.0,37.599,0.52,,,,,37.599,0.52,,,,,,,,,,,175.5843,49.5038,149.0097,63.9795,64.5517,0.6275,84.33,177.22,2.15,14.498318681275979,0.002828343107694309,0.0037806228309165135,0.2482476106265438
137.76073619631902,63.25,151.52288960180528,39.52260759727048,1377p632,626361,3,2652276.0,2652276.0,11492.0,27585.0,37.729,0.54,,,,,37.729,0.54,,,,,,,,,,,137.7644,63.2463,151.5268,39.5254,41.1379,-6.7448,201.97,176.42,-31.72,14.583238724763879,0.003910398194733489,0.0027924027295185283,0.24975677967031668
220.1808066759388,3.25,355.24445419585624,54.61565107205656,2201p032,349967,3,52442.0,2800989.0,6372.0,9409.0,34.909,0.46,,,,,34.909,0.46,,,,,,,,,,,220.1814,3.254,355.2499,54.6181,120.6509,26.3028,-42.7,72.05,41.4,14.557048864178068,0.005445804143789701,0.0024489279434405375,0.25051221315686467
334.21441774491683,41.5,94.29253430146761,-12.618618277042712,3342p415,550570,0,68482.0,68482.0,0.0,3918.0,33.513,0.4,,,33.513,0.4,,,,,,,,,,,,,334.2104,41.5028,94.2916,-12.6145,337.8311,39.6742,27.84,-11.35,24.94,14.796994034941006,0.0009343014676090888,0.004118277042712393,0.25166914575933824
227.125,-0.25,358.86500188493926,47.182532318071466,2271m002,329836,2,1148170.0,140475.0,2393.0,28672.0,38.069,0.56,,,,,38.069,0.56,,,,,,,,,,,227.1279,-0.2471,358.8709,47.1825,126.8384,31.896,-135.8,181.28,140.96,14.76432013020832,0.005898115060745113,3.2318071468750986e-05,0.25200243530235256
199.3943661971831,9.75,323.70079499101666,71.55988917371361,1993p097,387096,2,3805498.0,46148.0,73124.0,15940.0,36.969,0.51,,,,,36.969,0.51,,,,,,,,,,,199.3982,9.7513,323.7132,71.5599,108.5097,7.9995,-50.16,149.84,22.21,14.38489882570699,0.012405008983307653,1.0826286384713057e-05,0.25216414903147555
82.9064039408867,-73.75,284.9602195751451,-31.51714788050394,0829m737,13333,3,17397.0,17397.0,0.0,4429.0,33.913,0.39,,,33.913,0.39,,,,,,,,,,,,,82.9212,-73.75,284.9593,-31.513,213.1019,-30.7771,-31.77,-20.71,-22.59,14.905319841408971,0.000919575145132967,0.0041478805039396605,0.2534894530058888
190.29717682020802,21.0,281.500835843892,83.4409787997616,1902p210,449523,1,5076998.0,5076998.0,0.0,7144.0,34.233,0.68,,,34.233,0.68,,,,,,,,,,,,,190.2959,20.996,281.5033,83.4367,95.3196,2.4529,-6.58,70.68,3.04,15.025822254031807,0.0024641561080329666,0.004278799761593177,0.25717332677015625
189.24746743849494,16.5,284.7174339249127,78.85744581164961,1892p165,424942,0,3792498.0,3792498.0,1417.0,24101.0,36.259,0.5,,,,,36.259,0.5,,,,,,,,,,,189.2516,16.4996,284.7372,78.8582,99.3658,0.2541,-38.5,233.43,1.05,14.337087493310465,0.01976607508726147,0.0007541883503847657,0.2594717216594873
139.95,33.75,191.09308717172038,44.39541146399117,1399p337,514552,2,26377.0,26377.0,4245.0,6991.0,34.892,0.19,34.892,0.19,,,,,,,,,,,,,,,139.9449,33.7496,191.0931,44.3912,60.8704,-29.7068,29.26,52.5,-34.29,15.333583717327745,1.2828279608356752e-05,0.0042114639911687846,0.2597840208929062
157.125,1.25,243.91726580142654,47.07176178111276,1571p012,338196,2,1189082.0,1189082.0,0.0,7070.0,35.303,0.56,,,35.303,0.56,,,,,,,,,,,,,157.1207,1.2498,243.9134,47.0684,103.634,-34.6362,-13.64,56.23,-39.97,15.493055887094256,0.003865801426542248,0.0033617811127655273,0.26544518065754535
175.625,-2.25,270.73131115783787,56.25010617273221,1756m022,318110,2,36358.0,36444.0,0.0,14577.0,36.389,0.59,,,,,36.389,0.59,,,,,,,,,,,175.629,-2.2516,270.739,56.2507,113.6565,-18.0519,-53.27,121.6,-43.27,15.498960027839452,0.007688842162110632,0.0005938272677923351,0.26659866989389386
252.38805970149255,33.25,55.162740559220694,38.86193752843271,2523p332,512521,3,3502069.0,3502058.0,34274.0,25516.0,37.999,0.49,,,,,37.999,0.49,,,,,,,,,,,252.3847,33.2533,55.1663,38.8653,78.9081,56.7006,26.43,134.79,209.11,15.60256686410396,0.0035594407793055893,0.003362471567285752,0.2669646934149907
202.9646017699115,20.0,357.46862223270256,78.32112846772269,2029p200,444168,0,47577.0,47577.0,0.0,1293.0,29.853,0.56,,,29.853,0.56,,,,,,,,,,,,,202.969,20.0011,357.4857,78.3186,99.1719,13.737,-2.0,12.39,3.07,15.396657652487395,0.01707776729745092,0.0025284677226835583,0.2762171958949244
350.125,-1.0,79.27528595716501,-55.962772601369274,3501m010,326008,0,71131.0,71039.0,0.0,8956.0,35.469,0.54,,,,,35.469,0.54,,,,,,,,,,,350.1213,-1.0025,79.2673,-55.9624,288.6573,22.4022,26.31,-77.92,33.9,16.073836640080447,0.00798595716500472,0.00037260136927130816,0.27625583586895014
47.74390243902439,-77.0,293.60145122748935,-37.48297007807965,0477m770,8551,1,238027.0,239102.0,0.0,15741.0,36.189,0.65,,,,,36.189,0.65,,,,,,,,,,,47.7624,-77.0017,293.5988,-37.4789,218.1051,-22.6385,-111.39,-87.36,-59.04,16.18081951720061,0.0026512274893661925,0.004070078079649875,0.2764016308556929
239.69653179190752,16.25,28.81358721092989,45.40555758066697,2396p162,423753,3,3857042.0,56962.0,2305.0,11433.0,36.279,0.53,,,,,36.279,0.53,,,,,,,,,,,239.6997,16.2534,28.8197,45.4041,109.3945,47.7285,-24.58,69.83,81.44,16.42302480371886,0.006112789070112257,0.0014575806669725466,0.2812874497990658
40.935960591133004,32.5,148.83091071275248,-24.662785917949822,0409p325,508172,0,10331.0,10302.0,0.0,3937.0,34.053,0.39,,,34.053,0.39,,,,,,,,,,,,,40.934,32.4957,148.8314,-24.6673,336.0858,-13.0276,41.91,-18.58,-10.61,16.5851591327,0.0004892872475181775,0.004514082050178558,0.28142268817603006
191.21451104100947,28.5,169.23609058390196,88.00043548084535,1912p285,488795,1,42953.0,44715.0,0.0,7623.0,34.843,0.41,,,34.843,0.41,,,,,,,,,,,,,191.2134,28.5036,169.1806,87.9974,88.2911,5.2618,2.11,70.84,6.53,13.428206564811907,0.055490583901956825,0.0030354808453552096,0.2823295074941772
244.41624365482232,35.0,56.37762392347424,45.627742767737146,2444p350,520854,0,57748.0,57728.0,12171.0,8983.0,35.699,0.5,,,,,35.699,0.5,,,,,,,,,,,244.4188,35.0041,56.3837,45.626,80.2014,49.9239,9.97,57.72,69.61,16.573597895401644,0.006076076525758367,0.0017427677371486539,0.28404547585293444
32.82722513089005,37.5,140.01091651980082,-22.708565274532656,0328p375,531814,0,8372.0,8372.0,0.0,4310.0,33.723,0.4,,,33.723,0.4,,,,,,,,,,,,,32.8222,37.4972,140.0078,-22.7125,337.6382,-4.8587,39.42,-16.22,-3.62,17.538469850620594,0.0031165198008125117,0.003934725467342304,0.2993590761118314
342.26039783001806,40.0,98.85688742654929,-17.08159451694549,3422p400,544041,1,69783.0,69783.0,0.0,6419.0,34.253,0.45,,,34.253,0.45,,,,,,,,,,,,,342.2667,40.0012,98.8618,-17.0828,334.4559,34.0007,47.78,-22.84,35.72,17.908574794243354,0.004912573450710056,0.00120548305450896,0.3045943030759416
181.02739726027397,52.75,138.74254233248698,62.901214481578215,1810p527,594280,2,3401794.0,3401794.0,0.0,24156.0,37.369,0.54,,,,,37.369,0.54,,,,,,,,,,,181.0325,52.7538,138.7332,62.8991,62.7952,5.0039,107.99,210.08,20.68,17.628599079550845,0.009342332486966143,0.0021144815782179194,0.3052667987243648
231.2116564417178,25.25,38.65243524822406,55.66591883517414,2312p252,472215,3,1730225.0,1730225.0,29320.0,23928.0,37.109,0.47,,,,,37.109,0.47,,,,,,,,,,,231.2169,25.2516,38.6569,55.6616,96.4208,40.1715,-20.07,178.38,151.54,18.01857006504482,0.004464751775941522,0.004318835174139224,0.3090930880341611
179.86627043090638,21.0,237.4764887210036,76.65857538744099,1798p210,449484,0,1640560.0,1640560.0,0.0,12842.0,36.443,0.46,,,36.443,0.46,,,,,,,,,,,,,179.861,20.9991,237.4692,76.6538,92.3364,-6.8211,-5.15,126.17,-15.1,18.007269835777485,0.007288721003590126,0.004775387440986378,0.31218527237420124
129.72312703583063,31.75,191.80566999348585,35.585759736543736,1297p317,504804,2,1962390.0,24412.0,0.0,20487.0,37.539,0.52,,,,,37.539,0.52,,,,,,,,,,,129.7281,31.7472,191.8102,35.5893,54.0141,-36.4035,97.05,133.65,-121.79,18.258441293589406,0.004530006514158913,0.003540263456265791,0.3123776248635815
125.51966292134831,8.75,215.33287042052996,24.09534685659636,1255p087,381114,2,23469.0,23469.0,0.0,4410.0,34.019,0.48,,,,,34.019,0.48,,,,,,,,,,,125.5151,8.7526,215.3281,24.0924,69.2996,-57.3985,8.37,22.15,-37.03,18.74016879934007,0.004770420529951025,0.002946856596359737,0.3200534237819786
169.31962025316454,28.75,202.95926454096283,69.1743757698983,1693p287,489984,2,1844676.0,34385.0,8053.0,14049.0,36.979,0.52,,,,,36.979,0.52,,,,,,,,,,,169.3212,28.7451,202.9732,69.1757,81.3446,-12.6445,20.79,136.57,-30.99,18.331153514191342,0.013935459037156761,0.0013242301017015734,0.3207789143753807
162.0,28.25,203.32950585080104,62.72513265367336,1620p282,487423,3,32264.0,32264.0,0.0,6656.0,35.333,0.43,,,35.333,0.43,,,,,,,,,,,,,162.0044,28.2464,203.3382,62.7286,78.6487,-18.548,12.36,61.56,-21.07,19.043713214652758,0.008694149198959167,0.003467346326637255,0.32955671576980905
189.67877094972067,6.25,294.11736646730594,68.90372523683277,1896p062,367078,2,3793101.0,1295552.0,881.0,22556.0,37.459,0.44,,,,,37.459,0.44,,,,,,,,,,,189.6839,6.2512,294.1309,68.9056,109.3265,-2.203,-73.31,209.04,-8.52,18.856339791276444,0.013533532694054884,0.0018747631672368925,0.3296806257158992
134.625,1.0,227.7243780196061,28.45157133292771,1346p010,336666,0,1181577.0,153332.0,11544.0,21415.0,36.539,0.45,,,,,36.539,0.45,,,,,,,,,,,134.6293,1.0033,227.7237,28.457,90.5452,-55.2213,-1.15,121.15,-174.46,19.511319040906816,0.0006780196060844901,0.005428667072290949,0.3312953373601557
118.43517138599105,21.5,199.60770853839082,22.921036999820892,1184p215,451943,1,1651290.0,1651290.0,0.0,14619.0,36.209,0.48,,,,,36.209,0.48,,,,,,,,,,,118.4293,21.5005,199.6051,22.9163,48.0119,-50.1041,62.03,68.92,-110.92,19.748395691086873,0.0026085383908309723,0.0047369998208921515,0.33648546639650434
123.56489945155393,40.75,180.01036751912338,32.41370297604564,1235p407,546671,3,90833.0,90833.0,0.0,11918.0,36.373,0.44,,,36.373,0.44,,,,,,,,,,,,,123.5711,40.7472,180.0146,32.4179,43.8157,-30.6229,73.34,70.37,-60.16,19.687007119096393,0.0042324808766238675,0.004197023954361612,0.3365462901492587
